Category,Package,Path,Current Version,Latest Version
x11-apps,xauth,./azusa-opensource-recipes/x11-apps/xauth/xauth-1.1.sh,1.1,TBD
x11-apps,xbacklight,./azusa-opensource-recipes/x11-apps/xbacklight/xbacklight-1.2.3.sh,1.2.3,TBD
x11-apps,xcalc,./azusa-opensource-recipes/x11-apps/xcalc/xcalc-1.1.0.sh,1.1.0,TBD
x11-apps,xclock,./azusa-opensource-recipes/x11-apps/xclock/xclock-1.0.9.sh,1.0.9,TBD
x11-apps,xcmsdb,./azusa-opensource-recipes/x11-apps/xcmsdb/xcmsdb-1.0.5.sh,1.0.5,TBD
x11-apps,xcursorgen,./azusa-opensource-recipes/x11-apps/xcursorgen/xcursorgen-1.0.7.sh,1.0.7,TBD
x11-apps,xdpyinfo,./azusa-opensource-recipes/x11-apps/xdpyinfo/xdpyinfo-1.3.2.sh,1.3.2,TBD
x11-apps,xdriinfo,./azusa-opensource-recipes/x11-apps/xdriinfo/xdriinfo-1.0.6.sh,1.0.6,TBD
x11-apps,xev,./azusa-opensource-recipes/x11-apps/xev/xev-1.2.3.sh,1.2.3,TBD
x11-apps,xgamma,./azusa-opensource-recipes/x11-apps/xgamma/xgamma-1.0.6.sh,1.0.6,TBD
x11-apps,xinit,./azusa-opensource-recipes/x11-apps/xinit/xinit-1.4.1.sh,1.4.1,TBD
x11-apps,xinput,./azusa-opensource-recipes/x11-apps/xinput/xinput-1.6.3.sh,1.6.3,TBD
x11-apps,xkbcomp,./azusa-opensource-recipes/x11-apps/xkbcomp/xkbcomp-1.4.2.sh,1.4.2,TBD
x11-apps,xkbevd,./azusa-opensource-recipes/x11-apps/xkbevd/xkbevd-1.1.4.sh,1.1.4,TBD
x11-apps,xkbutils,./azusa-opensource-recipes/x11-apps/xkbutils/xkbutils-1.0.4.sh,1.0.4,TBD
x11-apps,xkill,./azusa-opensource-recipes/x11-apps/xkill/xkill-1.0.5.sh,1.0.5,TBD
x11-apps,xlsatoms,./azusa-opensource-recipes/x11-apps/xlsatoms/xlsatoms-1.1.3.sh,1.1.3,TBD
x11-apps,xlsclients,./azusa-opensource-recipes/x11-apps/xlsclients/xlsclients-1.1.4.sh,1.1.4,TBD
x11-apps,xmessage,./azusa-opensource-recipes/x11-apps/xmessage/xmessage-1.0.5.sh,1.0.5,TBD
x11-apps,xmodmap,./azusa-opensource-recipes/x11-apps/xmodmap/xmodmap-1.0.10.sh,1.0.10,TBD
x11-apps,xpr,./azusa-opensource-recipes/x11-apps/xpr/xpr-1.0.5.sh,1.0.5,TBD
x11-apps,xprop,./azusa-opensource-recipes/x11-apps/xprop/xprop-1.2.4.sh,1.2.4,TBD
x11-apps,xrandr,./azusa-opensource-recipes/x11-apps/xrandr/xrandr-1.5.1.sh,1.5.1,TBD
x11-apps,xrdb,./azusa-opensource-recipes/x11-apps/xrdb/xrdb-1.2.0.sh,1.2.0,TBD
x11-apps,xrefresh,./azusa-opensource-recipes/x11-apps/xrefresh/xrefresh-1.0.6.sh,1.0.6,TBD
x11-apps,xset,./azusa-opensource-recipes/x11-apps/xset/xset-1.2.4.sh,1.2.4,TBD
x11-apps,xsetroot,./azusa-opensource-recipes/x11-apps/xsetroot/xsetroot-1.1.2.sh,1.1.2,TBD
x11-apps,xwd,./azusa-opensource-recipes/x11-apps/xwd/xwd-1.0.7.sh,1.0.7,TBD
x11-apps,xwininfo,./azusa-opensource-recipes/x11-apps/xwininfo/xwininfo-1.1.5.sh,1.1.5,TBD
x11-apps,xwud,./azusa-opensource-recipes/x11-apps/xwud/xwud-1.0.5.sh,1.0.5,TBD
x11-base,xcb-proto,./azusa-opensource-recipes/x11-base/xcb-proto/xcb-proto-1.15.sh,1.15,TBD
x11-base,xorg-proto,./azusa-opensource-recipes/x11-base/xorg-proto/xorg-proto-2022.2.sh,2022.2,TBD
x11-base,xorg-server,./azusa-opensource-recipes/x11-base/xorg-server/xorg-server-21.1.3.sh,21.1.3,TBD
x11-base,xwayland,./azusa-opensource-recipes/x11-base/xwayland/xwayland-22.1.2.sh,22.1.2,TBD
x11-drivers,xf86-input-evdev,./azusa-opensource-recipes/x11-drivers/xf86-input-evdev/xf86-input-evdev-2.10.6.sh,2.10.6,TBD
x11-drivers,xf86-input-libinput,./azusa-opensource-recipes/x11-drivers/xf86-input-libinput/xf86-input-libinput-0.29.0.sh,0.29.0,TBD
x11-drivers,xf86-input-synaptics,./azusa-opensource-recipes/x11-drivers/xf86-input-synaptics/xf86-input-synaptics-1.9.1.sh,1.9.1,TBD
x11-drivers,xf86-input-wacom,./azusa-opensource-recipes/x11-drivers/xf86-input-wacom/xf86-input-wacom-0.37.0.sh,0.37.0,TBD
x11-drivers,xf86-video-amdgpu,./azusa-opensource-recipes/x11-drivers/xf86-video-amdgpu/xf86-video-amdgpu-19.0.1.sh,19.0.1,TBD
x11-drivers,xf86-video-ati,./azusa-opensource-recipes/x11-drivers/xf86-video-ati/xf86-video-ati-19.0.1.sh,19.0.1,TBD
x11-drivers,xf86-video-fbdev,./azusa-opensource-recipes/x11-drivers/xf86-video-fbdev/xf86-video-fbdev-0.5.0.sh,0.5.0,TBD
x11-drivers,xf86-video-intel,./azusa-opensource-recipes/x11-drivers/xf86-video-intel/xf86-video-intel-20190723.sh,20190723,TBD
x11-drivers,xf86-video-nouveau,./azusa-opensource-recipes/x11-drivers/xf86-video-nouveau/xf86-video-nouveau-1.0.16.sh,1.0.16,TBD
x11-drivers,xf86-video-vesa,./azusa-opensource-recipes/x11-drivers/xf86-video-vesa/xf86-video-vesa-2.4.0.sh,2.4.0,TBD
x11-drivers,xf86-video-vmware,./azusa-opensource-recipes/x11-drivers/xf86-video-vmware/xf86-video-vmware-13.3.0.sh,13.3.0,TBD
x11-libs,cairo,./azusa-opensource-recipes/x11-libs/cairo/cairo-1.17.8.sh,1.17.8,TBD
x11-libs,fltk,./azusa-opensource-recipes/x11-libs/fltk/fltk-1.3.5.sh,1.3.5,TBD
x11-libs,gdk-pixbuf,./azusa-opensource-recipes/x11-libs/gdk-pixbuf/gdk-pixbuf-2.42.10.sh,2.42.10,TBD
x11-libs,gtk+,./azusa-opensource-recipes/x11-libs/gtk+/gtk+-3.24.37.sh,3.24.37,TBD
x11-libs,gtk,./azusa-opensource-recipes/x11-libs/gtk/gtk-4.11.4.sh,4.11.4,TBD
x11-libs,gtksourceview,./azusa-opensource-recipes/x11-libs/gtksourceview/gtksourceview-3.24.11.sh,3.24.11,TBD
x11-libs,libdmx,./azusa-opensource-recipes/x11-libs/libdmx/libdmx-1.1.4.sh,1.1.4,TBD
x11-libs,libdrm,./azusa-opensource-recipes/x11-libs/libdrm/libdrm-2.4.116.sh,2.4.116,TBD
x11-libs,libfontenc,./azusa-opensource-recipes/x11-libs/libfontenc/libfontenc-1.1.4.sh,1.1.4,TBD
x11-libs,libFS,./azusa-opensource-recipes/x11-libs/libFS/libFS-1.0.8.sh,1.0.8,TBD
x11-libs,libICE,./azusa-opensource-recipes/x11-libs/libICE/libICE-1.1.1.sh,1.1.1,TBD
x11-libs,libnotify,./azusa-opensource-recipes/x11-libs/libnotify/libnotify-0.7.12.sh,0.7.12,TBD
x11-libs,libpciaccess,./azusa-opensource-recipes/x11-libs/libpciaccess/libpciaccess-0.16.sh,0.16,TBD
x11-libs,libSM,./azusa-opensource-recipes/x11-libs/libSM/libSM-1.2.4.sh,1.2.4,TBD
x11-libs,libva,./azusa-opensource-recipes/x11-libs/libva/libva-2.16.0.sh,2.16.0,TBD
x11-libs,libva-intel-driver,./azusa-opensource-recipes/x11-libs/libva-intel-driver/libva-intel-driver-2.4.1.sh,2.4.1,TBD
x11-libs,libva-vdpau-driver,./azusa-opensource-recipes/x11-libs/libva-vdpau-driver/libva-vdpau-driver-0.7.4.sh,0.7.4,TBD
x11-libs,libvdpau,./azusa-opensource-recipes/x11-libs/libvdpau/libvdpau-1.5.sh,1.5,TBD
x11-libs,libvdpau-va-gl,./azusa-opensource-recipes/x11-libs/libvdpau-va-gl/libvdpau-va-gl-0.4.2.sh,0.4.2,TBD
x11-libs,libwnck,./azusa-opensource-recipes/x11-libs/libwnck/libwnck-40.1.sh,40.1,TBD
x11-libs,libX11,./azusa-opensource-recipes/x11-libs/libX11/libX11-1.8.7.sh,1.8.7,TBD
x11-libs,libXau,./azusa-opensource-recipes/x11-libs/libXau/libXau-1.0.9.sh,1.0.9,TBD
x11-libs,libXaw,./azusa-opensource-recipes/x11-libs/libXaw/libXaw-1.0.14.sh,1.0.14,TBD
x11-libs,libxcb,./azusa-opensource-recipes/x11-libs/libxcb/libxcb-1.15.sh,1.15,TBD
x11-libs,libXcomposite,./azusa-opensource-recipes/x11-libs/libXcomposite/libXcomposite-0.4.5.sh,0.4.5,TBD
x11-libs,libXcursor,./azusa-opensource-recipes/x11-libs/libXcursor/libXcursor-1.2.0.sh,1.2.0,TBD
x11-libs,libxcvt,./azusa-opensource-recipes/x11-libs/libxcvt/libxcvt-0.1.1.sh,0.1.1,TBD
x11-libs,libXdamage,./azusa-opensource-recipes/x11-libs/libXdamage/libXdamage-1.1.5.sh,1.1.5,TBD
x11-libs,libXdmcp,./azusa-opensource-recipes/x11-libs/libXdmcp/libXdmcp-1.1.3.sh,1.1.3,TBD
x11-libs,libXext,./azusa-opensource-recipes/x11-libs/libXext/libXext-1.3.4.sh,1.3.4,TBD
x11-libs,libXfixes,./azusa-opensource-recipes/x11-libs/libXfixes/libXfixes-6.0.0.sh,6.0.0,TBD
x11-libs,libXfont2,./azusa-opensource-recipes/x11-libs/libXfont2/libXfont2-2.0.5.sh,2.0.5,TBD
x11-libs,libXft,./azusa-opensource-recipes/x11-libs/libXft/libXft-2.3.4.sh,2.3.4,TBD
x11-libs,libXi,./azusa-opensource-recipes/x11-libs/libXi/libXi-1.8.sh,1.8,TBD
x11-libs,libXinerama,./azusa-opensource-recipes/x11-libs/libXinerama/libXinerama-1.1.4.sh,1.1.4,TBD
x11-libs,libxkbcommon,./azusa-opensource-recipes/x11-libs/libxkbcommon/libxkbcommon-1.4.1.sh,1.4.1,TBD
x11-libs,libxkbfile,./azusa-opensource-recipes/x11-libs/libxkbfile/libxkbfile-1.1.0.sh,1.1.0,TBD
x11-libs,libxklavier,./azusa-opensource-recipes/x11-libs/libxklavier/libxklavier-5.4.sh,5.4,TBD
x11-libs,libXmu,./azusa-opensource-recipes/x11-libs/libXmu/libXmu-1.1.3.sh,1.1.3,TBD
x11-libs,libXpm,./azusa-opensource-recipes/x11-libs/libXpm/libXpm-3.5.13.sh,3.5.13,TBD
x11-libs,libXpresent,./azusa-opensource-recipes/x11-libs/libXpresent/libXpresent-1.0.0.sh,1.0.0,TBD
x11-libs,libXrandr,./azusa-opensource-recipes/x11-libs/libXrandr/libXrandr-1.5.2.sh,1.5.2,TBD
x11-libs,libXrender,./azusa-opensource-recipes/x11-libs/libXrender/libXrender-0.9.10.sh,0.9.10,TBD
x11-libs,libXres,./azusa-opensource-recipes/x11-libs/libXres/libXres-1.2.1.sh,1.2.1,TBD
x11-libs,libXScrnSaver,./azusa-opensource-recipes/x11-libs/libXScrnSaver/libXScrnSaver-1.2.3.sh,1.2.3,TBD
x11-libs,libxshmfence,./azusa-opensource-recipes/x11-libs/libxshmfence/libxshmfence-1.3.sh,1.3,TBD
x11-libs,libXt,./azusa-opensource-recipes/x11-libs/libXt/libXt-1.2.1.sh,1.2.1,TBD
x11-libs,libXtst,./azusa-opensource-recipes/x11-libs/libXtst/libXtst-1.2.3.sh,1.2.3,TBD
x11-libs,libXv,./azusa-opensource-recipes/x11-libs/libXv/libXv-1.0.11.sh,1.0.11,TBD
x11-libs,libXvMC,./azusa-opensource-recipes/x11-libs/libXvMC/libXvMC-1.0.12.sh,1.0.12,TBD
x11-libs,libXxf86dga,./azusa-opensource-recipes/x11-libs/libXxf86dga/libXxf86dga-1.1.5.sh,1.1.5,TBD
x11-libs,libXxf86misc,./azusa-opensource-recipes/x11-libs/libXxf86misc/libXxf86misc-1.0.4.sh,1.0.4,TBD
x11-libs,libXxf86vm,./azusa-opensource-recipes/x11-libs/libXxf86vm/libXxf86vm-1.1.4.sh,1.1.4,TBD
x11-libs,motif,./azusa-opensource-recipes/x11-libs/motif/motif-2.3.8.sh,2.3.8,TBD
x11-libs,pango,./azusa-opensource-recipes/x11-libs/pango/pango-1.50.7.sh,1.50.7,TBD
x11-libs,pixman,./azusa-opensource-recipes/x11-libs/pixman/pixman-0.38.4.sh,0.38.4,TBD
x11-libs,qwt,./azusa-opensource-recipes/x11-libs/qwt/qwt-6.1.3.sh,6.1.3,TBD
x11-libs,startup-notification,./azusa-opensource-recipes/x11-libs/startup-notification/startup-notification-0.12.sh,0.12,TBD
x11-libs,vte,./azusa-opensource-recipes/x11-libs/vte/vte-0.68.0.sh,0.68.0,TBD
x11-libs,wxGTK,./azusa-opensource-recipes/x11-libs/wxGTK/wxGTK-3.2.5.sh,3.2.5,TBD
x11-libs,xcb-util,./azusa-opensource-recipes/x11-libs/xcb-util/xcb-util-0.4.0.sh,0.4.0,TBD
x11-libs,xcb-util-cursor,./azusa-opensource-recipes/x11-libs/xcb-util-cursor/xcb-util-cursor-0.1.3.sh,0.1.3,TBD
x11-libs,xcb-util-image,./azusa-opensource-recipes/x11-libs/xcb-util-image/xcb-util-image-0.4.0.sh,0.4.0,TBD
x11-libs,xcb-util-keysyms,./azusa-opensource-recipes/x11-libs/xcb-util-keysyms/xcb-util-keysyms-0.4.0.sh,0.4.0,TBD
x11-libs,xcb-util-renderutil,./azusa-opensource-recipes/x11-libs/xcb-util-renderutil/xcb-util-renderutil-0.3.9.sh,0.3.9,TBD
x11-libs,xcb-util-wm,./azusa-opensource-recipes/x11-libs/xcb-util-wm/xcb-util-wm-0.4.1.sh,0.4.1,TBD
x11-libs,xtrans,./azusa-opensource-recipes/x11-libs/xtrans/xtrans-1.4.0.sh,1.4.0,TBD
x11-misc,colord,./azusa-opensource-recipes/x11-misc/colord/colord-1.4.6.sh,1.4.6,TBD
x11-misc,sddm,./azusa-opensource-recipes/x11-misc/sddm/sddm-0.18.1.sh,0.18.1,TBD
x11-misc,shared-mime-info,./azusa-opensource-recipes/x11-misc/shared-mime-info/shared-mime-info-1.13.1.sh,1.13.1,TBD
x11-misc,slim,./azusa-opensource-recipes/x11-misc/slim/slim-1.3.6.sh,1.3.6,TBD
x11-misc,util-macros,./azusa-opensource-recipes/x11-misc/util-macros/util-macros-1.19.2.sh,1.19.2,TBD
x11-misc,x11vnc,./azusa-opensource-recipes/x11-misc/x11vnc/x11vnc-0.9.16.sh,0.9.16,TBD
x11-misc,xbitmaps,./azusa-opensource-recipes/x11-misc/xbitmaps/xbitmaps-1.1.2.sh,1.1.2,TBD
x11-misc,xdg-utils,./azusa-opensource-recipes/x11-misc/xdg-utils/xdg-utils-1.1.3.sh,1.1.3,TBD
x11-misc,xkeyboard-config,./azusa-opensource-recipes/x11-misc/xkeyboard-config/xkeyboard-config-2.27.sh,2.27,TBD
x11-terms,xfce4-terminal,./azusa-opensource-recipes/x11-terms/xfce4-terminal/xfce4-terminal-0.8.9.1.sh,0.8.9.1,TBD
x11-terms,xterm,./azusa-opensource-recipes/x11-terms/xterm/xterm-348.sh,348,TBD
x11-themes,hicolor-icon-theme,./azusa-opensource-recipes/x11-themes/hicolor-icon-theme/hicolor-icon-theme-0.17.sh,0.17,TBD
x11-themes,xcursor-themes,./azusa-opensource-recipes/x11-themes/xcursor-themes/xcursor-themes-1.0.6.sh,1.0.6,TBD
x11-wm,twm,./azusa-opensource-recipes/x11-wm/twm/twm-1.0.10.sh,1.0.10,TBD
xfce-base,exo,./azusa-opensource-recipes/xfce-base/exo/exo-4.17.1.sh,4.17.1,TBD
xfce-base,garcon,./azusa-opensource-recipes/xfce-base/garcon/garcon-0.6.4.sh,0.6.4,TBD
xfce-base,libxfce4ui,./azusa-opensource-recipes/xfce-base/libxfce4ui/libxfce4ui-4.17.6.sh,4.17.6,TBD
xfce-base,libxfce4util,./azusa-opensource-recipes/xfce-base/libxfce4util/libxfce4util-4.17.2.sh,4.17.2,TBD
xfce-base,thunar,./azusa-opensource-recipes/xfce-base/thunar/thunar-1.8.12.sh,1.8.12,TBD
xfce-base,xfce4-appfinder,./azusa-opensource-recipes/xfce-base/xfce4-appfinder/xfce4-appfinder-4.14.0.sh,4.14.0,TBD
xfce-base,xfce4-panel,./azusa-opensource-recipes/xfce-base/xfce4-panel/xfce4-panel-4.14.3.sh,4.14.3,TBD
xfce-base,xfce4-session,./azusa-opensource-recipes/xfce-base/xfce4-session/xfce4-session-4.14.1.sh,4.14.1,TBD
xfce-base,xfce4-settings,./azusa-opensource-recipes/xfce-base/xfce4-settings/xfce4-settings-4.14.2.sh,4.14.2,TBD
xfce-base,xfconf,./azusa-opensource-recipes/xfce-base/xfconf/xfconf-4.14.1.sh,4.14.1,TBD
xfce-base,xfdesktop,./azusa-opensource-recipes/xfce-base/xfdesktop/xfdesktop-4.14.2.sh,4.14.2,TBD
xfce-base,xfwm4,./azusa-opensource-recipes/xfce-base/xfwm4/xfwm4-4.14.0.sh,4.14.0,TBD
xfce-extra,thunar-volman,./azusa-opensource-recipes/xfce-extra/thunar-volman/thunar-volman-0.9.5.sh,0.9.5,TBD
xfce-extra,tumbler,./azusa-opensource-recipes/xfce-extra/tumbler/tumbler-0.2.8.sh,0.2.8,TBD
xfce-extra,xfce4-notifyd,./azusa-opensource-recipes/xfce-extra/xfce4-notifyd/xfce4-notifyd-0.4.4.sh,0.4.4,TBD
xfce-extra,xfce4-power-manager,./azusa-opensource-recipes/xfce-extra/xfce4-power-manager/xfce4-power-manager-1.6.5.sh,1.6.5,TBD
